Image,IOU
69912.jpg,0.055372607
68367.jpg,0.0013479884
60203.jpg,0.0015708862
63393.jpg,0.0
65639.jpg,0.005150215
66778.jpg,0.0058991048
60116.jpg,0.014705882
66129.jpg,0.0006309148
65910.jpg,0.023192361
65487.jpg,0.0076779644
65691.jpg,0.0
61391.jpg,0.000761035
61590.jpg,0.003972007
68424.jpg,0.02858859
66419.jpg,0.0088495575
64002.jpg,0.012510089
64302.jpg,0.00030548344
61846.jpg,0.06511219
65983.jpg,0.0024138687
67663.jpg,0.0049286643
63395.jpg,0.07766798
69135.jpg,0.032342657
65886.jpg,0.0073404117
67129.jpg,0.0028318889
69075.jpg,0.017481014
65981.jpg,0.010171646
61061.jpg,0.025775703
62241.jpg,0.027798098
62949.jpg,0.0024735776
64253.jpg,0.0
68463.jpg,0.089167416
63607.jpg,0.0099063795
60250.jpg,0.0
65927.jpg,0.017747618
68314.jpg,0.019104477
61426.jpg,0.0033801547
61470.jpg,0.07238586
66663.jpg,0.039426107
61722.jpg,0.037877735
60333.jpg,0.1592215
67512.jpg,0.004655657
63274.jpg,0.0
65208.jpg,0.06263627
61540.jpg,0.0006832935
66708.jpg,0.017996108
63633.jpg,0.02903181
62648.jpg,0.0017478698
67768.jpg,0.063336305
67594.jpg,0.08908382
62674.jpg,0.017041245
68966.jpg,0.0
66089.jpg,0.0021853147
67157.jpg,0.0341641
68974.jpg,0.0011086474
63903.jpg,0.0
65644.jpg,0.034070168
62789.jpg,0.0
64431.jpg,0.0010370754
64295.jpg,0.21322803
69535.jpg,0.066989675
64927.jpg,0.01316752
66270.jpg,0.122208886
61683.jpg,0.12363388
66497.jpg,0.118085206
61216.jpg,0.10634834
61634.jpg,0.0
65247.jpg,0.096006945
63803.jpg,0.004118993
69117.jpg,0.0
64688.jpg,0.00095579453
68021.jpg,0.0
61027.jpg,0.004767246
66495.jpg,0.013627639
60929.jpg,0.0
62102.jpg,0.058428474
64049.jpg,0.00069306075
67603.jpg,0.00081103
60266.jpg,0.0
69989.jpg,0.010337972
68184.jpg,0.014708427
66127.jpg,0.027742391
68698.jpg,0.026305458
66650.jpg,0.0
69229.jpg,0.012339056
66305.jpg,0.0
64096.jpg,0.012926293
67588.jpg,0.0032632342
65171.jpg,0.08660474
69450.jpg,0.07991077
60120.jpg,0.027723419
68034.jpg,0.04854954
68521.jpg,0.018496277
67495.jpg,0.10271944
66287.jpg,0.06828528
67293.jpg,0.09677419
60123.jpg,0.0
63015.jpg,0.0016401125
61139.jpg,0.0
68910.jpg,0.0
68523.jpg,0.0
62073.jpg,0.00049342104
66395.jpg,0.0018866145
64599.jpg,0.0
65720.jpg,0.0010879026
68530.jpg,0.0
66598.jpg,0.055377405
64100.jpg,0.0
69404.jpg,0.020580415
63473.jpg,0.021160537
60310.jpg,0.0
63631.jpg,0.0
68439.jpg,0.034426987
63868.jpg,0.018378379
62298.jpg,0.003495485
63136.jpg,0.14314674
62529.jpg,0.06962828
68904.jpg,0.19946386
62103.jpg,0.04877793
69255.jpg,0.000551192
64316.jpg,0.0
66753.jpg,0.0028076742
63179.jpg,0.16436563
64569.jpg,0.020093136
63906.jpg,0.016297787
62001.jpg,0.017712094
62505.jpg,0.024418501
64926.jpg,0.00034411563
69555.jpg,0.010033938
66900.jpg,0.014860978
68015.jpg,0.11242187
68174.jpg,0.0074971165
62364.jpg,0.0064947843
68961.jpg,0.0038034231
66039.jpg,0.0033615394
63000.jpg,0.025961302
66906.jpg,0.12748963
65234.jpg,0.0048409407
64810.jpg,0.0
60848.jpg,0.13895573
64433.jpg,0.0053554694
61653.jpg,0.005497862
65501.jpg,0.044659223
64726.jpg,0.0055294908
64770.jpg,0.04785077
66889.jpg,0.040243134
67831.jpg,0.010562414
67291.jpg,0.0
61579.jpg,0.000405954
65495.jpg,0.00021654397
64205.jpg,0.0016082916
68931.jpg,0.0043124896
62249.jpg,0.00036483037
67194.jpg,0.13167436
60720.jpg,0.031109575
61959.jpg,0.008782699
62495.jpg,0.01836216
64842.jpg,0.016386373
65749.jpg,0.021997621
65632.jpg,0.0613815
64357.jpg,0.04521739
65643.jpg,0.0003091668
60406.jpg,0.0
64379.jpg,0.0
61852.jpg,0.0016987543
62050.jpg,0.06860887
62478.jpg,0.0017953322
66869.jpg,0.0041657533
67599.jpg,0.10553164
68088.jpg,0.040444896
63301.jpg,0.040125214
67442.jpg,0.017631276
69340.jpg,0.13144758
62986.jpg,0.06902734
65120.jpg,0.016443098
61479.jpg,0.0
69217.jpg,0.006515507
65076.jpg,0.0
60915.jpg,0.0077077076
60434.jpg,0.046570607
64501.jpg,0.010668808
69676.jpg,0.00034837137
66074.jpg,0.0
62719.jpg,0.15122324
62253.jpg,0.117917106
65636.jpg,0.0
68177.jpg,0.0020871984
65453.jpg,0.0076767677
66225.jpg,0.030199973
60306.jpg,0.019026186
66970.jpg,0.0005767844
64064.jpg,0.09483834
65229.jpg,0.0
67414.jpg,0.086208455
61710.jpg,0.0
64429.jpg,0.0884025
60345.jpg,0.014412578
67513.jpg,0.022045454
69175.jpg,0.004148001
61252.jpg,0.026113672
69658.jpg,0.0
68671.jpg,0.002442599
68050.jpg,0.09734914
67819.jpg,0.034649633
63302.jpg,0.030790191
67534.jpg,0.012102874
64682.jpg,0.0
63265.jpg,0.0
67416.jpg,0.3335966
64356.jpg,0.050313797
66222.jpg,0.025292411
64613.jpg,0.10564176
62186.jpg,0.1899105
60925.jpg,0.0
63900.jpg,0.31313688
66748.jpg,0.009181481
65719.jpg,0.00049597025
67613.jpg,0.0
67557.jpg,0.026778882
68387.jpg,0.021248726
64350.jpg,0.0
65238.jpg,0.0029838022
62321.jpg,0.0
69457.jpg,0.075747825
61146.jpg,0.03659118
66927.jpg,0.0009966115
66694.jpg,0.014353526
67641.jpg,0.21450262
65343.jpg,0.034447525
63029.jpg,0.0003805175
61259.jpg,0.0
67473.jpg,0.0
67296.jpg,0.0
63649.jpg,0.057538994
60495.jpg,0.0
69475.jpg,0.0
67737.jpg,0.0
61312.jpg,0.0
64266.jpg,0.0
63819.jpg,0.123595506
66550.jpg,0.009355432
69101.jpg,0.000330251
66820.jpg,0.0
62970.jpg,0.003665923
65957.jpg,0.00036886756
61511.jpg,0.0037008182
67493.jpg,0.012135633
61935.jpg,0.04856545
63315.jpg,0.0
60424.jpg,0.0016773406
62433.jpg,0.007451992
60933.jpg,0.0033212246
68584.jpg,0.0022770853
61575.jpg,0.01622083
63373.jpg,0.021002576
63298.jpg,0.021682847
67351.jpg,0.074721254
69844.jpg,0.003440599
66192.jpg,0.007979573
68534.jpg,0.0
60980.jpg,0.0055642496
63759.jpg,0.0
62307.jpg,0.0
67163.jpg,0.0012084593
67009.jpg,0.0050118333
68882.jpg,0.0
61668.jpg,0.0
66981.jpg,0.0
65275.jpg,0.0
67346.jpg,0.0026142688
69303.jpg,0.08546234
66488.jpg,0.00036199094
62704.jpg,0.28370303
62933.jpg,0.0029314768
68538.jpg,0.20636499
63091.jpg,0.0062271063
62344.jpg,0.0007861635
65781.jpg,0.0
67998.jpg,0.1651855
61425.jpg,0.060077023
69295.jpg,0.0
61687.jpg,0.010577174
63080.jpg,0.010509511
66402.jpg,0.0005462988
69565.jpg,0.0
63543.jpg,0.056884293
64218.jpg,0.0083063645
60839.jpg,0.045096353
66451.jpg,0.0
61461.jpg,0.038082287
69994.jpg,0.048123565
69049.jpg,0.009940067
60011.jpg,0.0
62207.jpg,0.03463941
62876.jpg,0.0017492712
61041.jpg,0.050411522
66391.jpg,0.0
62837.jpg,0.0
68861.jpg,0.00021715526
66940.jpg,0.0
61712.jpg,0.01351905
66982.jpg,0.0
66534.jpg,0.004361843
66247.jpg,0.045806907
63735.jpg,0.10696946
61804.jpg,0.0012581254
63990.jpg,0.009807237
63480.jpg,0.007128854
64948.jpg,0.0034891835
68004.jpg,0.013316817
62552.jpg,0.0057123657
65354.jpg,0.0027728763
63641.jpg,0.022775052
61756.jpg,0.021086626
68396.jpg,0.11636415
66931.jpg,0.008307919
60132.jpg,0.0
66382.jpg,0.12464046
66769.jpg,0.0
62238.jpg,0.0030864198
64109.jpg,0.004830918
61471.jpg,0.014210844
62638.jpg,0.013707297
60989.jpg,0.022941971
64908.jpg,0.043508288
66666.jpg,0.0
63686.jpg,0.01671201
67656.jpg,0.06580251
69393.jpg,0.048644338
63328.jpg,0.0029898346
68812.jpg,0.0
60900.jpg,0.0
67600.jpg,0.0004601933
67251.jpg,0.039995015
69269.jpg,9.5238094e-05
64310.jpg,0.006867795
63478.jpg,0.008944907
66638.jpg,0.00028985506
64650.jpg,0.009191624
61963.jpg,0.004262479
66842.jpg,0.0
60997.jpg,0.051386625
65621.jpg,0.029526463
65849.jpg,0.1534163
66174.jpg,0.045008413
62871.jpg,0.045321517
64275.jpg,0.0
63219.jpg,0.020359783
65185.jpg,0.030987969
66439.jpg,0.00308404
67280.jpg,0.02663268
68061.jpg,0.0
65503.jpg,0.0
66579.jpg,0.0003023889
69843.jpg,0.06190858
64132.jpg,0.06381579
66804.jpg,0.005552873
67943.jpg,0.020440973
62416.jpg,0.00058944884
61967.jpg,0.0026362038
68822.jpg,0.014539182
62023.jpg,0.0
64509.jpg,0.046546545
65956.jpg,0.032200623
68808.jpg,0.004721589
60086.jpg,0.03294496
64886.jpg,0.0027261712
61236.jpg,0.0
66277.jpg,0.01088993
68872.jpg,0.015342785
67461.jpg,0.05170853
60590.jpg,0.04017749
61203.jpg,0.0006151323
63867.jpg,0.077910446
63740.jpg,0.04353889
60513.jpg,0.029793369
67339.jpg,0.010608856
64551.jpg,0.0
65710.jpg,0.006756757
68158.jpg,0.063812695
69106.jpg,0.040073633
60283.jpg,0.14042707
61525.jpg,0.0021857924
65525.jpg,0.0036317415
63560.jpg,0.001074242
68267.jpg,0.0781147
63905.jpg,0.0003739716
63371.jpg,0.07010915
60300.jpg,0.0
62937.jpg,0.043437205
61088.jpg,0.013772567
67786.jpg,0.0
60243.jpg,0.0547862
62136.jpg,0.00035423308
68571.jpg,0.0
64643.jpg,0.0
64808.jpg,0.0
64784.jpg,0.022099448
67323.jpg,0.0
67252.jpg,0.012948036
62662.jpg,0.0
62340.jpg,0.030189153
63705.jpg,0.009915716
67748.jpg,0.012383403
62471.jpg,0.04009504
61344.jpg,0.0013727883
66427.jpg,0.009600496
61780.jpg,0.18598898
69345.jpg,0.008033473
63892.jpg,0.03071161
62741.jpg,0.020544963
67965.jpg,0.0068876455
69113.jpg,0.0021654193
63532.jpg,0.0059982864
65884.jpg,0.0114492895
66796.jpg,0.0018596002
66324.jpg,0.0020940215
62515.jpg,0.015453639
64719.jpg,0.0
68756.jpg,0.005648855
64639.jpg,0.0
61595.jpg,0.0
67084.jpg,0.002937853
64829.jpg,0.012431742
62546.jpg,0.06234746
62342.jpg,0.0
67301.jpg,0.15400101
66260.jpg,0.014635124
64485.jpg,0.106934644
69125.jpg,0.13486768
66626.jpg,0.0024937657
60949.jpg,0.19688745
65837.jpg,0.0090588825
64521.jpg,0.0
69372.jpg,0.0037265068
61826.jpg,0.003326537
67344.jpg,0.0
64250.jpg,0.0
69033.jpg,0.004637774
64432.jpg,0.010798594
65984.jpg,0.054178517
69822.jpg,0.0
68789.jpg,0.0
69772.jpg,0.007037127
63306.jpg,0.0027832352
60451.jpg,0.0014526438
60314.jpg,0.14733364
63163.jpg,0.022238696
67269.jpg,0.047781087
68290.jpg,0.008866075
65801.jpg,0.15644759
69443.jpg,0.00609677
62181.jpg,0.0112240575
67167.jpg,0.00015903308
60277.jpg,0.0
69286.jpg,0.0012385993
66811.jpg,0.15995397
60249.jpg,0.00058685447
66107.jpg,0.0784272
61890.jpg,0.049763337
69673.jpg,0.036191862
68829.jpg,0.0
61371.jpg,0.0
60881.jpg,0.0
65081.jpg,0.0
62470.jpg,0.006903353
60490.jpg,0.0013464387
62192.jpg,0.015912125
69259.jpg,0.13439916
64137.jpg,0.037793133
60535.jpg,0.026552463
63304.jpg,0.006373555
61881.jpg,0.00020052136
69686.jpg,0.0044411547
66565.jpg,0.04726785
66220.jpg,0.032811336
64373.jpg,0.059596576
68654.jpg,0.020131858
67419.jpg,0.0
64565.jpg,0.015364614
60151.jpg,0.07858911
65239.jpg,0.0
64261.jpg,0.15664236
68529.jpg,0.016218122
68154.jpg,0.025734683
63850.jpg,0.10966836
63361.jpg,0.0036835982
60543.jpg,0.025837464
66076.jpg,0.0
60018.jpg,0.0668239
62883.jpg,0.17548572
65868.jpg,0.17332207
64563.jpg,0.0
60226.jpg,0.0
63829.jpg,0.20886269
62613.jpg,0.002528445
62596.jpg,0.0
63412.jpg,0.009395185
62988.jpg,0.0
68119.jpg,0.0
64992.jpg,0.0
66714.jpg,0.19855714
63164.jpg,0.044618566
67982.jpg,0.00013003056
67565.jpg,0.049102314
62245.jpg,0.019476056
60260.jpg,0.0
63042.jpg,0.0016015769
60096.jpg,0.0048613097
63807.jpg,0.24917471
69294.jpg,0.00897154
60046.jpg,0.0
62366.jpg,0.006198174
68958.jpg,0.00011775789
60709.jpg,0.009880396
61934.jpg,0.00022053148
68703.jpg,0.0025477707
69839.jpg,0.03738469
63956.jpg,0.107492276
63775.jpg,0.01279834
66635.jpg,0.0
69381.jpg,0.03834097
69983.jpg,0.0012848966
68855.jpg,0.017830852
68661.jpg,0.005315861
63975.jpg,0.123621024
63533.jpg,0.08711217
61802.jpg,0.18278082
63660.jpg,0.19085404
62162.jpg,0.056819536
62465.jpg,0.0093933465
65566.jpg,0.027082698
64147.jpg,0.076293595
60259.jpg,0.0
67909.jpg,0.008042895
62535.jpg,0.0
64146.jpg,0.0055258465
65406.jpg,0.0
61553.jpg,0.0013197835
68913.jpg,0.057955742
64426.jpg,0.0
60598.jpg,0.018699382
64203.jpg,0.0
68138.jpg,0.0049438803
68793.jpg,0.030372405
67773.jpg,0.023109742
69433.jpg,0.03272336
67428.jpg,0.018087855
61079.jpg,0.041165184
69205.jpg,0.09322034
67897.jpg,0.00867679
63950.jpg,0.0
61820.jpg,0.012921145
67905.jpg,0.0048723896
61940.jpg,0.051683635
69931.jpg,0.0025495423
68737.jpg,0.0025429116
62597.jpg,0.0046613654
64742.jpg,0.0012571588
61807.jpg,0.0
67000.jpg,0.0
66308.jpg,0.011042945
63367.jpg,0.021058789
69266.jpg,0.0
66330.jpg,0.0060262964
61293.jpg,0.018445186
62049.jpg,0.0
64826.jpg,0.0017643756
60921.jpg,0.0803653
60244.jpg,0.019119026
61586.jpg,0.0
69206.jpg,0.0
62785.jpg,0.022484334
67950.jpg,0.0
62635.jpg,0.0020862308
67812.jpg,0.0022988506
64424.jpg,0.014148642
60291.jpg,0.0012531328
64901.jpg,0.011426466
61284.jpg,0.002384626
68307.jpg,0.0005544774
63869.jpg,0.096440874
62323.jpg,0.0
66954.jpg,0.00092549744
64592.jpg,0.07187129
62983.jpg,0.0036648554
68345.jpg,0.002352941
62520.jpg,0.00024021139
65534.jpg,0.0
64745.jpg,0.023324449
68078.jpg,0.14894229
64306.jpg,0.0
68415.jpg,0.023504274
60605.jpg,0.04137297
65201.jpg,0.0016336729
68856.jpg,0.022278802
64523.jpg,0.018935978
64374.jpg,0.0
64924.jpg,0.00079744816
64544.jpg,0.053309567
64675.jpg,0.06277778
61205.jpg,0.0
65946.jpg,0.008113146
61206.jpg,0.062226757
65144.jpg,0.09911336
66787.jpg,0.02020434
66522.jpg,0.0063590272
65943.jpg,0.010537692
68616.jpg,0.0
60586.jpg,0.06779661
60829.jpg,0.022213312
62779.jpg,0.090999335
65137.jpg,0.0011108369
69279.jpg,0.0075411336
68606.jpg,0.040638924
60183.jpg,0.28633952
67051.jpg,0.0058407625
60506.jpg,0.0015841584
68866.jpg,0.008173881
67025.jpg,0.056684844
66471.jpg,0.012574257
66029.jpg,0.18472746
61082.jpg,0.016646367
66740.jpg,0.0019441318
63576.jpg,0.001923332
60738.jpg,0.0038441003
61919.jpg,0.25752947
64321.jpg,0.008497675
69270.jpg,0.0051182313
62158.jpg,0.001968504
67990.jpg,0.0
66460.jpg,0.0027591644
65973.jpg,0.014644985
63140.jpg,0.03084223
62548.jpg,0.00036188177
64081.jpg,0.024576271
65211.jpg,0.028116826
66784.jpg,0.023768613
65451.jpg,0.0
60037.jpg,0.0
64647.jpg,0.0019052458
60247.jpg,0.066216834
61056.jpg,0.007353907
66401.jpg,0.0
67678.jpg,0.031902257
63982.jpg,0.013570426
60429.jpg,0.0
68763.jpg,0.060762767
64641.jpg,0.18580963
66351.jpg,0.013331358
65428.jpg,0.012743927
65053.jpg,0.084375
64911.jpg,0.0
69662.jpg,0.0028182245
65347.jpg,0.019114077
67262.jpg,0.04624085
60107.jpg,0.16650343
64447.jpg,0.0
67881.jpg,0.00023112481
61621.jpg,0.0
66546.jpg,0.0009843904
60052.jpg,0.15235987
65482.jpg,0.0
68173.jpg,0.0012506701
65152.jpg,0.0003713331
60693.jpg,0.0
61304.jpg,0.0
62830.jpg,0.0038739399
66138.jpg,0.04505139
67021.jpg,0.0015243902
60836.jpg,0.013886672
69409.jpg,0.0007897112
67049.jpg,0.0013487476
69357.jpg,0.0
65905.jpg,0.0
67121.jpg,0.056718554
65355.jpg,0.057953358
69061.jpg,0.0012830383
68796.jpg,0.0
69629.jpg,0.016732661
69408.jpg,0.068254694
64888.jpg,0.0154768545
69713.jpg,0.02575698
68717.jpg,0.00025214322
63626.jpg,0.0
60341.jpg,0.0
60174.jpg,0.020007744
67042.jpg,0.043733094
68295.jpg,0.0013891645
67967.jpg,0.094260424
60726.jpg,0.00011514105
69490.jpg,0.0
63663.jpg,0.01763341
65190.jpg,0.0
65161.jpg,0.010336316
63300.jpg,0.0006388756
61526.jpg,0.08261212
63159.jpg,0.006750241
68644.jpg,0.0035714286
69207.jpg,0.014143612
61496.jpg,0.050920136
69812.jpg,0.053219642
68160.jpg,0.0930964
66201.jpg,0.05697867
69203.jpg,0.0
67302.jpg,0.027786138
68203.jpg,0.0076313033
66171.jpg,0.008080808
69110.jpg,0.007842112
63090.jpg,0.010813685
65920.jpg,0.0005633803
61057.jpg,0.11635945
62763.jpg,0.0002199736
62968.jpg,0.0064492007
65962.jpg,0.012341846
68842.jpg,0.006968641
66858.jpg,0.0
67796.jpg,0.102
68817.jpg,0.067750104
64215.jpg,0.0
63597.jpg,0.0
64777.jpg,0.0
67117.jpg,0.035745643
65548.jpg,0.00674865
65443.jpg,0.00061639614
63938.jpg,0.00023174971
67018.jpg,0.0
64567.jpg,0.112572536
68676.jpg,0.021689966
64803.jpg,0.0015998031
62076.jpg,0.0008307948
61545.jpg,0.0
63782.jpg,0.0
67191.jpg,0.0028520983
61979.jpg,0.034857187
64281.jpg,0.03304442
60493.jpg,0.037909076
64681.jpg,0.00025700335
63995.jpg,0.10080075
68100.jpg,0.00097574573
69150.jpg,0.09539194
66200.jpg,0.011653
60234.jpg,0.0002159594
64247.jpg,0.01071588
69299.jpg,0.0
62196.jpg,0.0
61620.jpg,0.0
68250.jpg,0.025032148
68430.jpg,0.00010647359
61218.jpg,0.13702506
69962.jpg,0.030234417
66985.jpg,0.10215232
67389.jpg,0.002631579
62979.jpg,0.044593852
65252.jpg,0.0
65246.jpg,0.025769077
68447.jpg,0.0
66792.jpg,0.02483248
63744.jpg,0.025671465
60105.jpg,0.05374856
63157.jpg,0.0
69681.jpg,0.01294128
68706.jpg,0.11328885
64788.jpg,0.057226107
68237.jpg,0.016751325
61718.jpg,0.0036027713
69845.jpg,0.035608858
66664.jpg,0.0064102565
64034.jpg,0.00045565006
63295.jpg,0.13166362
63171.jpg,0.011147236
60494.jpg,0.0
64003.jpg,0.011420613
64513.jpg,0.0
65165.jpg,0.045213893
67201.jpg,0.051986754
62473.jpg,0.009681881
68234.jpg,0.018389346
64813.jpg,0.0348326
66601.jpg,0.073706895
65592.jpg,0.0024069801
66959.jpg,0.2385806
69237.jpg,0.006365004
65461.jpg,0.022894986
64954.jpg,0.06536382
65141.jpg,0.051489808
68442.jpg,0.0
64244.jpg,0.0
62429.jpg,0.0
69516.jpg,0.013936459
66496.jpg,0.008253095
66441.jpg,0.0
69365.jpg,0.0
68008.jpg,0.013072741
68687.jpg,0.014823966
63127.jpg,0.060244743
61570.jpg,0.006512365
62226.jpg,0.0
62507.jpg,0.0
65764.jpg,0.10862409
61923.jpg,0.06570842
69588.jpg,0.00030988533
66738.jpg,0.0023655575
68758.jpg,0.013035921
69632.jpg,0.007111282
65652.jpg,0.008650065
68850.jpg,0.0
68139.jpg,0.004357542
60433.jpg,0.30313775
63534.jpg,0.0
67420.jpg,0.029036121
61099.jpg,0.030405732
66977.jpg,0.002151463
64753.jpg,0.00032943502
69378.jpg,0.004192534
64984.jpg,0.010797079
67470.jpg,0.0
67466.jpg,0.001459002
67284.jpg,0.02705953
67936.jpg,0.01564905
61117.jpg,0.0
66276.jpg,0.027346939
68674.jpg,0.0019258546
67056.jpg,0.0
64305.jpg,0.0
63672.jpg,0.008524397
66554.jpg,0.049088165
61185.jpg,9.837678e-05
61757.jpg,0.0
62521.jpg,0.0
66827.jpg,0.007768843
67004.jpg,0.0033252721
67435.jpg,0.0009354537
64621.jpg,0.019444445
62919.jpg,0.0
63659.jpg,0.0
67545.jpg,0.0
68638.jpg,0.018133422
65505.jpg,0.007975102
68707.jpg,0.017513135
69160.jpg,0.009510869
60008.jpg,0.16234773
61336.jpg,0.00041832254
68095.jpg,0.0004993758
65431.jpg,0.0
69770.jpg,0.0
64941.jpg,0.00085251493
64067.jpg,0.01810715
60063.jpg,0.0
61899.jpg,0.00032252862
61522.jpg,0.1680701
68278.jpg,0.031190151
63942.jpg,0.022113727
68569.jpg,0.0
60552.jpg,0.04605498
66237.jpg,0.013752072
60931.jpg,0.0
64645.jpg,0.0
61949.jpg,0.01107739
61686.jpg,0.03205516
60518.jpg,0.21309201
67006.jpg,0.011318898
60399.jpg,0.009660698
62339.jpg,0.0
64684.jpg,0.0065717413
69870.jpg,0.0024984386
61578.jpg,0.0
66216.jpg,0.025402727
61742.jpg,0.11289418
66654.jpg,0.13769071
69424.jpg,0.00013633264
64552.jpg,0.10847107
61626.jpg,0.00958294
61650.jpg,0.00012973534
61676.jpg,0.19900301
63888.jpg,0.4704376
62135.jpg,0.02665674
67591.jpg,0.08229285
66917.jpg,0.030343898
60561.jpg,0.0024503798
62771.jpg,0.040069044
60719.jpg,0.0102112675
60636.jpg,0.006636886
64001.jpg,0.0
64427.jpg,0.0023523262
67849.jpg,0.0
62060.jpg,0.081048384
64615.jpg,0.010664335
68976.jpg,0.0023255814
60456.jpg,0.0
66189.jpg,0.0
64037.jpg,0.010175106
60934.jpg,0.0
63559.jpg,0.216651
64216.jpg,0.004051207
66458.jpg,0.00088875723
63914.jpg,0.00067681895
69793.jpg,0.00039994667
65464.jpg,0.0
61340.jpg,0.11162851
61898.jpg,0.12544931
64609.jpg,0.008067018
60163.jpg,0.0
66732.jpg,0.036585364
65737.jpg,0.25550762
65619.jpg,0.0
63535.jpg,0.0011432491
65276.jpg,0.00789266
68995.jpg,0.016525595
62839.jpg,0.13569112
67698.jpg,0.040996883
63392.jpg,0.003351304
69289.jpg,0.0
69019.jpg,0.010825228
69273.jpg,0.055368233
64587.jpg,0.0
64694.jpg,0.0063834726
65706.jpg,0.0
63894.jpg,0.033806544
60811.jpg,0.00065396115
60160.jpg,0.0
60966.jpg,0.007320442
69290.jpg,0.008918618
67861.jpg,0.009952607
63390.jpg,0.0
67686.jpg,0.038442336
62088.jpg,0.027528709
60481.jpg,0.007905139
62482.jpg,0.021524664
64016.jpg,0.0
65445.jpg,0.031301484
60312.jpg,0.0005330084
61895.jpg,0.1252588
61162.jpg,0.0
65382.jpg,0.0158821
60088.jpg,0.0016818501
62869.jpg,0.04767184
62513.jpg,0.003964595
64663.jpg,0.022828784
64394.jpg,0.0004184976
62105.jpg,0.012674768
60253.jpg,0.10377913
66584.jpg,0.014425553
68315.jpg,0.0050698514
69379.jpg,0.0
61221.jpg,0.0
61958.jpg,0.0017502316
60233.jpg,0.0
62744.jpg,0.00021958718
63316.jpg,0.18871202
65163.jpg,0.018938307
62015.jpg,0.0
62227.jpg,0.053976532
62104.jpg,0.04110043
63547.jpg,0.07997481
61283.jpg,0.00818607
66472.jpg,0.10730004
66355.jpg,0.046576187
65264.jpg,0.0
69856.jpg,0.026006712
61601.jpg,0.0022271716
62463.jpg,0.004630096
62061.jpg,0.17251387
65788.jpg,0.23859964
65361.jpg,0.055493522
69556.jpg,0.01616757
69780.jpg,0.0034506556
69314.jpg,0.0035791758
65904.jpg,0.043327555
62976.jpg,0.0069463486
60556.jpg,0.0
63891.jpg,0.0053025577
68555.jpg,0.13725357
63132.jpg,0.0
66835.jpg,0.0053288275
62920.jpg,0.010026857
65080.jpg,0.0
62455.jpg,0.024717167
61388.jpg,0.022128556
67898.jpg,0.01405902
62189.jpg,0.020241885
68156.jpg,0.045891814
60074.jpg,0.0
66067.jpg,0.0
62069.jpg,0.0014144272
68032.jpg,0.0
60819.jpg,0.028092433
61577.jpg,0.15792008
61069.jpg,0.0039332155
65225.jpg,0.01062838
61736.jpg,0.01065537
68405.jpg,0.0426133
69724.jpg,0.03523993
60036.jpg,0.0
68188.jpg,0.018793706
60969.jpg,0.0
69168.jpg,0.08227848
69734.jpg,0.044956848
69528.jpg,0.28407496
66120.jpg,0.010919018
68452.jpg,0.002371994
68401.jpg,0.0
64525.jpg,0.0067114094
68899.jpg,0.0205
61546.jpg,0.0
67862.jpg,0.10687023
61663.jpg,0.0
69370.jpg,0.0013447638
62761.jpg,0.008508733
60239.jpg,0.0
68037.jpg,0.0
68171.jpg,0.0
62565.jpg,0.06131873
68566.jpg,0.011472011
60360.jpg,0.0071479627
66843.jpg,0.0005986232
61120.jpg,0.00465376
60108.jpg,0.008973802
62306.jpg,0.048815906
66306.jpg,0.025901038
67933.jpg,0.057918847
64020.jpg,0.0
62235.jpg,0.00053857546
61410.jpg,0.0
60657.jpg,0.0
64977.jpg,0.0035710172
61393.jpg,0.0036191975
68637.jpg,0.01249321
65172.jpg,0.0022972117
69132.jpg,0.020090822
69246.jpg,0.0
62488.jpg,0.0044277175
63794.jpg,0.0075113904
69601.jpg,0.0
69693.jpg,0.04619502
63389.jpg,0.054257233
64405.jpg,0.0
63729.jpg,0.07983021
65313.jpg,0.0
66551.jpg,0.0003628447
66677.jpg,0.109424636
60914.jpg,0.006289308
61237.jpg,0.0049864007
69599.jpg,0.032474097
67893.jpg,0.0
62530.jpg,0.3361655
65897.jpg,0.09174715
63517.jpg,0.00593883
62476.jpg,0.028231604
63195.jpg,0.07993371
65546.jpg,0.0
61295.jpg,0.0014435967
68025.jpg,0.019417476
60361.jpg,0.0
61007.jpg,0.06506287
65714.jpg,0.0
60840.jpg,0.014576883
68843.jpg,0.010890455
60653.jpg,0.0
61781.jpg,0.0032763865
68039.jpg,0.0
65168.jpg,0.018425796
60938.jpg,0.0015847861
69375.jpg,0.003248863
61506.jpg,0.0
64179.jpg,0.14072229
67709.jpg,0.0
65763.jpg,0.035751373
69108.jpg,0.04499799
61690.jpg,0.0066276803
64440.jpg,0.0574785
64382.jpg,0.048875675
60697.jpg,0.0
62768.jpg,0.016251817
61195.jpg,0.0046358895
68236.jpg,0.0076736673
63717.jpg,0.009861933
60790.jpg,0.048449364
60315.jpg,0.008514591
67292.jpg,0.0
66378.jpg,0.010002753
68759.jpg,0.041474655
61989.jpg,0.014599794
61863.jpg,0.005986201
61812.jpg,0.010465375
62857.jpg,0.0
60971.jpg,0.032388665
65471.jpg,0.024424851
62425.jpg,0.16122814
69560.jpg,0.0
61889.jpg,0.011744967
61733.jpg,0.0061325156
61778.jpg,0.073235184
69497.jpg,0.0050330604
60202.jpg,0.0
65535.jpg,0.045499835
62347.jpg,0.11970909
